'ID,Serial No,Location,Mfg.,Type,Model,Reading Date,Reading Time,Reading Timezone,Hour Meter,Operator Logon,Equipment Idle,Equipment Meter Usage,Equipment Travel,Equipment Hydraulic
363 O,6A325171,Plant 8,Crown Equipment Corporation,SHR/SH,SHR5540-35,03/25/20,07:46:41 AM,EDT,585.3,0.5,0.3,0.2,0.1,0.0
215 O,1A499055,Plant 8,Crown Equipment Corporation,SP,SP4050-30,03/31/20,10:38:48 AM,EDT,1111.3,31.2,7.4,23.8,3.3,1.2
225 O,1A514108,Plant 8,Crown Equipment Corporation,SP,SP3570F-30,03/29/20,02:13:07 PM,EDT,1370.0,40.9,15.4,25.5,3.3,1.3
470 O,6A296244,Plant 8,Crown Equipment Corporation,TR,TR3600-200 (Non Can),03/30/20,08:27:57 AM,EDT,8437.9,10.4,6.6,3.8,3.4,0.0
405 O,6A339495,Plant 8,Crown Equipment Corporation,TR 4500,TR4500-250,03/31/20,11:46:15 PM,EDT,1262.5,36.4,23.5,12.9,14.2,0.0
412 O,10083185,Plant 8,Crown Equipment Corporation,TR 4500,TR4500-250,03/31/20,11:59:59 PM,EDT,2460.0,229.2,163.1,66.2,73.4,0.0
518 O,9A216581,Plant 8,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,01:10:21 PM,EDT,571.9,39.0,30.9,8.1,3.3,1.9
590 O,9A197827,Plant 8,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,01:11:08 PM,EDT,565.4,20.2,15.1,5.1,0.0,0.7
144 F,10050118,Plant 9,Crown Equipment Corporation,FC,FC5225-50,03/31/20,02:39:06 PM,EDT,1377.7,122.2,71.5,50.6,40.4,6.9
181017 ,FGB0Q-1050-,Queretaro Plt 1,Doosan Forklifts,G55C-7,G55C-7,03/31/20,05:04:07 PM,CST,26.5,30.6,26.8,3.8,0.0,3.8
131016 ,9A200243,Queretaro Plt 1,Crown Equipment Corporation,IC,C51000-65,03/31/20,11:31:57 PM,CST,9324.5,153.9,0.3,153.6,74.1,10.4
050814 ,1A295497,Queretaro Plt 1,Crown Equipment Corporation,RC3020,RC3020-35,03/31/20,02:43:09 PM,CST,15807.1,8.1,5.3,2.8,0.1,0.5
050816 ,1A295498,Queretaro Plt 1,Crown Equipment Corporation,RC3020,RC3020-35,03/31/20,11:45:53 PM,CST,1101.9,57.4,23.5,33.9,0.5,5.9
081003 ,1A340456,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5525-30,03/31/20,07:47:58 PM,CST,11692.2,129.7,66.9,62.8,40.2,15.9
081004 ,1A340457,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,11:47:30 PM,CST,18210.8,216.6,109.0,107.6,62.7,30.3
100311 ,1A321273,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5545-40,03/31/20,11:34:30 PM,CST,13568.6,285.3,92.3,193.0,133.9,36.4
110513 ,1A370476,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,01:12:23 PM,CST,8710.0,85.6,22.5,63.1,46.6,27.0
110628 ,1A371576,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,11:59:59 PM,CST,13239.3,280.9,113.2,167.7,121.6,42.7
141203 ,1A428141,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,09:41:31 PM,CST,7274.2,254.7,136.0,118.8,84.5,27.3
170329 ,1A484399,Queretaro Plt 1,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,11:59:59 PM,CST,6778.1,280.4,102.8,177.6,119.9,51.4
090619 ,9A165511,Queretaro Plt 1,Crown Equipment Corporation,SC,SC4520-35,03/31/20,11:52:21 PM,CST,11268.3,123.7,37.2,86.5,49.1,11.7
080725 ,9A159994,Queretaro Plt 1,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,11:28:11 PM,CST,1281.1,49.8,33.6,16.3,7.4,1.3
160414 C.,9A189830,Queretaro Plt 1,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,04:44:57 PM,CST,1015.0,30.7,19.5,11.1,5.9,0.7
151113 ,7A279456,Queretaro Plt 1,Crown Equipment Corporation,WP,WP3030-45,03/31/20,09:20:23 PM,CST,1810.0,79.7,57.2,22.5,22.5,0.3
181018 Mat ,FGB0V-2540-,Queretaro Plt 2,Doosan Forklifts,G55C-7,G55C-7,03/03/20,12:31:06 PM,CST,0.1,0.0,0.0,0.0,0.0,0.0
110301 ,9A174784,Queretaro Plt 2,Crown Equipment Corporation,IC,C51000-65,03/31/20,11:56:53 PM,CST,18538.8,219.2,0.8,218.4,116.4,20.7
090721 ,1A349902,Queretaro Plt 2,Crown Equipment Corporation,RC5500,RC5545-40,03/31/20,11:27:25 PM,CST,15330.2,128.1,27.6,100.5,82.6,27.5
100107 ,1A332925,Queretaro Plt 2,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,09:31:26 PM,CST,10637.0,159.1,57.6,101.4,68.6,38.2
160212 ,1A451924,Queretaro Plt 2,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,11:59:59 PM,CST,11118.2,413.1,147.9,265.2,177.1,89.1
160917 ,1A372565,Queretaro Plt 2,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,07:24:03 PM,CST,4642.5,42.3,19.7,22.6,13.7,4.2
170214 ,1A482069,Queretaro Plt 2,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,11:59:59 PM,CST,5101.3,222.6,110.3,112.3,79.1,49.4
170325 ,1A484398,Queretaro Plt 2,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,11:59:59 PM,CST,5689.0,337.8,173.3,164.5,114.1,40.4
170114 ,1A479941,Queretaro Plt 2,Crown Equipment Corporation,RM6000,RM6025-45,03/31/20,08:14:30 PM,CST,4582.3,124.4,31.9,92.5,69.9,29.3
070302 ,1A316776,Queretaro Plt 2,Crown Equipment Corporation,RR,RR5225-45,03/31/20,11:59:59 PM,CST,14199.1,262.2,182.1,80.0,57.4,80.0
131030 ,1A409426,Queretaro Plt 2,Crown Equipment Corporation,RR,RR5725-45,03/31/20,11:59:59 PM,CST,22441.5,269.0,109.7,159.3,103.9,45.3
131031 ,1A409427,Queretaro Plt 2,Crown Equipment Corporation,RR,RR5725-45,03/31/20,11:59:59 PM,CST,20095.6,207.5,83.2,124.3,75.5,33.9
150303 ,1A433554,Queretaro Plt 2,Crown Equipment Corporation,RR,RR5725-45,03/31/20,11:59:59 PM,CST,17719.7,277.3,108.3,168.9,120.1,59.4
120118 ,6A295553,Queretaro Plt 2,Crown Equipment Corporation,SHR/SH,SHR5540-35,03/31/20,11:51:49 PM,CST,19704.8,185.2,25.8,159.4,68.6,15.6
131202 ,6A318557,Queretaro Plt 2,Crown Equipment Corporation,SHR/SH,SH5540-40,03/31/20,02:24:17 PM,CST,11377.9,203.3,0.0,203.3,33.5,3.9
161117 ,10018948,Queretaro Plt 2,Crown Equipment Corporation,SHR/SH,SHR5540-35,03/31/20,11:59:59 PM,CST,5020.0,261.3,99.5,161.9,95.7,26.1
080923 ,1A339738,Queretaro Plt 2,Crown Equipment Corporation,SP,SP3470F-30,03/30/20,08:57:25 AM,CST,292.8,4.7,3.6,1.1,0.9,0.4
080724 ,9A159995,Queretaro Plt 2,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,10:30:15 PM,CST,2916.1,14.8,1.1,13.7,2.1,0.9
100524 ,9A169828,Queretaro Plt 2,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,09:52:27 PM,CST,1471.5,26.8,0.6,26.2,4.3,0.4
160329 C. ,9A189783,Queretaro Plt 2,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,03:13:05 PM,CST,1256.2,43.6,24.9,18.7,6.8,1.5
100921 Q3,9A170867,Queretaro Plt 3,Crown Equipment Corporation,IC,C51000-65,03/31/20,11:21:54 PM,CST,13599.5,134.7,0.2,134.5,86.0,6.8
160213 Q3,1A452089,Queretaro Plt 3,Crown Equipment Corporation,RC5500,RC5535-35,03/31/20,05:33:53 PM,CST,5098.6,155.3,40.2,115.1,85.7,50.4
160918 Q3,1A395509,Queretaro Plt 3,Crown Equipment Corporation,RM6000,RM6025-45,03/31/20,11:59:59 PM,CST,5126.0,188.5,62.3,126.2,88.7,37.6
161124 Q1,10018609,Queretaro Plt 3,Crown Equipment Corporation,TR 4500,TR4500-250,03/30/20,08:18:15 AM,CST,8.6,6.1,5.5,0.6,0.7,0.0
170115 Q3,7A300893,Queretaro Plt 3,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:22:29 PM,CST,11.1,12.8,12.8,0.0,0.0,0.3
FC02,9A170871,Suzhou,Crown Equipment Corporation,FC,FC4525-60,03/31/20,05:03:09 PM,CST,15264.3,273.2,59.8,213.4,150.3,25.2
RR01,1A377458,Suzhou,Crown Equipment Corporation,RR,RR5725-35,03/31/20,06:27:00 PM,CST,3676.2,184.4,100.0,84.4,54.9,12.8
RR02,1A301858,Suzhou,Crown Equipment Corporation,RR,RR5220-45,03/31/20,03:52:54 PM,CST,7387.5,169.9,99.3,70.5,51.4,15.6
SC02,9A171834,Suzhou,Crown Equipment Corporation,SC,SC4510-30,03/31/20,07:59:59 PM,CST,4464.8,173.4,70.9,102.5,69.2,9.6
SC03,9A221377,Suzhou,Crown Equipment Corporation,SC,SC5225-30,03/31/20,06:28:37 PM,CST,2915.9,173.4,71.9,101.5,68.1,13.9
WAV01,9A220221,Suzhou,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,05:58:32 PM,CST,752.2,162.3,138.8,23.5,16.3,1.9
RCTEST2,RCTEST2,Test Line-Plant 4,Crown Equipment Corporation,RC5500,RC5545-40,03/31/20,12:02:54 PM,EDT,0.6,0.2,0.2,0.0,0.0,0.0
RRTest ,TESTLINE,Test Line-Plant 4,Crown Equipment Corporation,RR,RR5725-45,03/03/20,01:08:17 PM,EST,3.6,0.0,0.0,0.0,0.0,0.0
SPTestLine,SPTestLIne,Test Line-Plant 4,Crown Equipment Corporation,SP,SP3520-30,03/31/20,01:27:51 PM,EDT,0.0,2.5,0.8,1.7,0.3,0.3
TSPTEST1,TSPTEST1,Test Line-Plant 4,Crown Equipment Corporation,TSP,TSP7000-33,03/31/20,08:42:23 PM,EDT,0.4,4.7,0.7,4.0,0.2,0.6
TSPTEST3,TSPTest3,Test Line-Plant 4,Crown Equipment Corporation,TSP,TSP7000-33,03/31/20,02:50:26 PM,EDT,2.7,2.8,1.1,1.8,0.0,0.1
175 ,9A213513,TML New Bremen,Crown Equipment Corporation,FC,FC4525-55,03/31/20,02:16:51 PM,EDT,444.6,3.0,1.1,2.0,0.9,0.2
580 ,9A137180,TML New Bremen,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,03:34:08 PM,EDT,834.7,9.2,6.7,2.5,0.6,0.2
702 M,9A205486,Troy,Crown Equipment Corporation,IC,C51000-65,03/31/20,02:06:50 PM,EDT,816.2,7.9,0.0,7.9,3.7,0.5
1A520311 F,1A520311,Troy,Crown Equipment Corporation,RM6000,RM6025-45,03/31/20,11:49:48 PM,EDT,1068.2,123.1,87.2,35.9,26.1,11.4
010 F,1A400675,Troy,Crown Equipment Corporation,RR,RR5725-45,03/31/20,03:08:02 PM,EDT,3715.4,134.3,88.0,46.3,33.6,14.7
136 F,9A191038,Troy,Crown Equipment Corporation,SC,SC5245-35,03/31/20,03:05:40 PM,EDT,2519.1,43.4,31.1,12.3,10.0,2.2
510 F,9A226486,Troy,Crown Equipment Corporation,WAVE,WAV50-118,03/31/20,03:07:35 PM,EDT,53.1,33.8,30.4,3.4,2.0,0.6
659 I,7A292659,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:19:42 PM,EDT,107.2,57.2,55.7,1.5,1.5,0.1
827 I,7A259017,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,10:15:12 AM,EDT,190.3,56.6,55.1,1.6,1.4,0.2
838 I,7A275443,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,08:38:42 AM,EDT,86.3,46.4,46.2,0.2,0.0,0.2
963 I,7A272819,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:50:25 PM,EDT,84.6,50.8,50.6,0.3,0.0,0.3
965 I,7A272821,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:39:09 PM,EDT,98.2,54.2,54.0,0.3,0.0,0.3
966 I,7A272928,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:22:48 PM,EDT,80.7,49.7,49.6,0.1,0.0,0.1
967 I,7A272929,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:41:09 PM,EDT,96.4,48.5,48.2,0.2,0.0,0.2
968 I,7A278880,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:15:32 PM,EDT,87.6,52.1,51.8,0.3,0.0,0.3
969 I,7A278881,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:45:21 PM,EDT,63.2,49.4,49.1,0.2,0.0,0.2
970 I,7A278882,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:44:57 PM,EDT,73.4,54.5,54.3,0.3,0.0,0.3
970 I,7A290830,Troy,Crown Equipment Corporation,WP,WP3030-45,03/23/20,01:04:30 PM,EDT,96.4,0.3,0.2,0.1,0.1,0.0
971 I,7A278883,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,03:02:56 PM,EDT,84.1,46.1,45.8,0.2,0.0,0.2
972 I,7A278884,Troy,Crown Equipment Corporation,WP,WP3030-45,03/31/20,02:46:19 PM,EDT,84.5,51.5,51.2,0.2,0.0,0.2
120 F,9A151354,Bunker Hill Warehouse,Crown Equipment Corporation,FC,FC4020-50,02/29/20,10:12:38 AM,EST,1205.8,9.4,3.8,5.6,3.3,0.5
899 F,10009678,Bunker Hill Warehouse,Crown Equipment Corporation,PR,PR4500-80,02/28/20,02:59:01 PM,EST,545.4,46.8,40.7,6.1,7.1,0.4
075 F,1A526198,Bunker Hill Warehouse,Crown Equipment Corporation,RM6000,RMD6095S-32,02/28/20,03:04:33 PM,EST,267.2,54.9,41.5,13.4,9.6,3.0
203 F,1A478882,Bunker Hill Warehouse,Crown Equipment Corporation,SP,SP3520-30,02/17/20,09:25:11 AM,EST,1088.2,13.2,6.6,6.6,1.6,0.6
512 F,9A230845,Bunker Hill Warehouse,Crown Equipment Corporation,WAVE,WAV60-118,02/28/20,07:17:29 AM,EST,77.4,17.3,14.3,3.0,2.1,0.4
525 F,10064195,Bunker Hill Warehouse,Crown Equipment Corporation,WAVE,WAV60-118,02/28/20,02:17:12 PM,EST,68.5,23.0,19.0,4.0,2.2,0.5
125 F,9A203309,Celina,Crown Equipment Corporation,FC,FC4525-60,02/29/20,02:29:06 PM,EST,8931.1,149.2,19.6,129.5,95.9,8.5
141 F,9A229743,Celina,Crown Equipment Corporation,FC,FC5225-55,02/28/20,06:51:30 PM,EST,3330.5,97.3,37.8,59.5,40.0,10.0
157 F,9A208144,Celina,Crown Equipment Corporation,FC,FC4525-50,02/28/20,02:02:08 PM,EST,3066.0,121.6,91.8,29.8,17.8,2.2
192 F,10042965,Celina,Crown Equipment Corporation,FC,FC5245-65,02/29/20,12:46:05 PM,EST,2775.1,150.7,95.3,55.4,34.7,14.4
634 F,65036,Celina,Hubtex,Hubtex,MSU 37 2140-PUS,02/29/20,11:59:59 PM,EST,22698.4,485.7,0.0,485.7,26.8,54.5
694 F,63999,Celina,Hubtex,Hubtex,MSU+37+2140-AMR,02/28/20,10:14:49 PM,EST,26270.4,388.5,0.3,388.2,32.1,63.3
922 F,6A254113,Celina,Crown Equipment Corporation,PE,PE4500-80,02/28/20,08:55:59 AM,EST,3086.1,5.7,3.1,2.6,2.7,0.1
847 M,6A324462,Celina,Crown Equipment Corporation,PR,PR4500-80,02/28/20,10:18:50 AM,EST,128.0,5.7,3.7,2.0,2.4,0.0
977 M,10060813,Celina,Crown Equipment Corporation,PR,PR4500-80,02/28/20,10:34:33 PM,EST,144.7,36.3,29.9,6.4,7.3,0.4
801 O,10192724,Celina,Crown Equipment Corporation,PW,PW3520-80,02/28/20,12:54:52 PM,EST,0.3,0.3,0.3,0.0,0.0,0.0
104 F,1A435566,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,02:30:53 PM,EST,5834.6,142.4,82.3,60.1,46.5,28.2
110 F,1A495891,Celina,Crown Equipment Corporation,RC5500,RC5545-40,02/29/20,03:51:02 PM,EST,4997.0,280.0,116.8,163.2,129.5,31.3
116 F,1A324944,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,02:30:59 PM,EST,14033.3,56.7,22.9,33.9,24.8,7.9
117 M,1A325007,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,10:18:38 PM,EST,11258.3,129.4,52.5,76.9,57.7,11.0
121 F,1A536713,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,03:31:02 PM,EST,2452.2,174.0,96.7,77.3,56.7,14.3
126 F,1A518177,Celina,Crown Equipment Corporation,RC5500,RC5525-30,02/28/20,05:21:41 PM,EST,850.6,101.9,48.6,53.3,39.4,9.0
129 F,1A573870,Celina,Crown Equipment Corporation,RC5500,RC5545-40,02/28/20,06:07:32 PM,EST,26.2,53.8,35.8,18.0,12.7,2.3
130 M,1A371361,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/29/20,02:48:46 PM,EST,9919.0,173.1,75.2,97.9,78.1,15.5
137 M,1A472712,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/29/20,08:27:51 AM,EST,3221.4,163.0,79.4,83.6,66.2,7.2
166 O,1A400653,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,01:13:58 PM,EST,4716.0,89.0,57.2,31.8,23.9,6.7
170 F,1A562185,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,02:03:10 PM,EST,2171.4,416.1,126.4,289.8,239.2,68.9
179 F,1A544983,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,02:50:49 PM,EST,2059.8,132.7,52.7,79.9,66.5,16.5
183 M,1A333132,Celina,Crown Equipment Corporation,RC5500,RC5530C-30,02/28/20,07:23:45 PM,EST,2824.3,52.5,30.2,22.2,13.0,2.5
187 F,1A328955,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,06:54:56 PM,EST,9748.9,129.8,77.9,51.9,39.9,7.0
188 F,1A328681,Celina,Crown Equipment Corporation,RC5500,RC5545-40,02/28/20,02:27:27 PM,EST,13333.0,127.4,58.3,69.1,55.7,12.3
189 F,1A328680,Celina,Crown Equipment Corporation,RC5500,RC5545-40,02/29/20,01:16:24 PM,EST,15247.7,292.7,185.0,107.7,80.0,20.0
191 F,1A342071,Celina,Crown Equipment Corporation,RC5500,RC5535-35,02/28/20,10:29:41 PM,EST,6767.0,230.4,101.5,128.9,92.5,19.8
004 F,1A480272,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,10:02:00 PM,EST,4253.2,346.9,228.3,118.6,89.4,30.6
008 F,1A511129,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,06:35:38 PM,EST,3034.8,270.4,151.1,119.3,86.8,39.1
022 F,1A417680,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,02:29:12 PM,EST,11496.6,160.6,73.8,86.7,71.6,23.7
051 F,1A519098,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,10:07:36 PM,EST,3103.3,315.1,190.8,124.3,82.6,27.4
052 F,1A446908,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,09:40:08 PM,EST,4420.2,215.8,133.5,82.3,60.2,20.7
069 F,1A480036,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,07:02:42 PM,EST,3396.5,251.7,95.9,155.8,125.6,45.5
073 F,1A485060,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,10:43:45 PM,EST,6124.3,248.5,129.7,118.8,94.5,38.2
078 F,1A575976,Celina,Crown Equipment Corporation,RM6000,RM6025-45,02/28/20,09:32:17 PM,EST,52.5,127.0,75.1,51.9,36.1,12.9
1A511025,1A511025,Celina,Crown Equipment Corporation,RM6000,RM1025-45,02/28/20,03:28:19 PM,EST,946.1,76.6,55.5,21.1,18.6,7.7
061 F,1A400677,Celina,Crown Equipment Corporation,RR,RR5725-45,02/28/20,11:14:53 AM,EST,8733.5,31.6,20.9,10.7,8.2,2.3
115 F,10029965,Celina,Crown Equipment Corporation,SC,SC5225-35,02/28/20,10:15:34 PM,EST,9340.2,362.1,119.7,242.4,167.7,35.6
142 F,10064197,Celina,Crown Equipment Corporation,SC,SC5225-35,02/29/20,02:49:42 PM,EST,4988.9,283.2,118.3,164.9,121.5,30.3
150 F,9A229806,Celina,Crown Equipment Corporation,SC,SC5225-35,02/28/20,07:24:30 PM,EST,12940.6,319.0,101.6,217.4,154.3,38.1
152 F,10051828,Celina,Crown Equipment Corporation,SC,SC5225-35,02/29/20,02:47:25 PM,EST,11174.5,440.1,68.7,371.4,284.9,63.7
155 F,9A205677,Celina,Crown Equipment Corporation,SC,SC5245-35,02/28/20,01:40:44 PM,EST,5377.8,68.1,32.9,35.1,29.2,3.1
165 F,9A205122,Celina,Crown Equipment Corporation,SC,SC5225-35,02/29/20,08:52:21 AM,EST,25553.4,333.2,78.2,255.0,187.0,48.1
176 F,9A217212,Celina,Crown Equipment Corporation,SC,SC5225-35,02/28/20,02:31:17 PM,EST,19669.1,300.1,69.2,230.9,173.9,44.7
177 F,9A217213,Celina,Crown Equipment Corporation,SC,SC5225-35,02/28/20,10:22:37 PM,EST,15202.3,385.3,102.4,282.9,185.0,70.5
178 F,9A217214,Celina,Crown Equipment Corporation,SC,SC5225-35,02/29/20,02:43:52 PM,EST,13227.8,345.8,142.4,203.4,152.5,34.1
180 F,9A193372,Celina,Crown Equipment Corporation,SC,SC5225-35,02/28/20,06:13:20 PM,EST,22941.4,274.8,79.8,195.0,136.6,52.5
185 M,9A193281,Celina,Crown Equipment Corporation,SC,SC5225-35,02/28/20,10:25:21 PM,EST,11041.8,115.9,20.1,95.8,65.5,11.3
629 M,GS3007A-,Celina,Genie Lift,Scissor Lift,GS-1930,02/28/20,01:53:36 PM,EST,1071.0,86.8,86.8,0.0,0.0,0.0
636 M,GRP-48177,Celina,Genie Lift,Scissor Lift,GR-20,02/29/20,11:59:59 PM,EST,248.3,536.3,527.0,9.2,9.2,0.0
683 M,GS3216P-,Celina,Genie Lift,Scissor Lift,GS-2032,02/28/20,02:27:51 PM,EST,43.0,61.0,61.0,0.0,0.0,0.0
685 M,GS4616P-,Celina,Genie Lift,Scissor Lift,GS-2646,02/28/20,06:40:50 PM,EST,35.0,30.5,30.5,0.0,0.0,0.0
714 M,39506,Celina,Genie Lift,Scissor Lift,GS-2032,02/28/20,10:04:46 AM,EST,8518.1,183.1,9.5,173.6,173.6,173.6
305 I,10042925,Celina,Crown Equipment Corporation,SHR/SH,SH5540-40,02/28/20,09:47:07 PM,EST,799.6,266.5,225.3,41.2,23.7,2.8
318 I,6A294691,Celina,Crown Equipment Corporation,SHR/SH,SH5540-40,02/28/20,02:34:43 PM,EST,18954.6,271.1,234.7,36.4,19.5,2.1
321 I,10060820,Celina,Crown Equipment Corporation,SHR/SH,SHR5540-35,02/28/20,09:11:17 PM,EST,1258.7,210.7,165.5,45.2,25.6,4.2
327 I,10145974,Celina,Crown Equipment Corporation,SHR/SH,SH5540-40,02/28/20,10:10:55 PM,EST,339.2,222.0,202.2,19.7,9.6,0.7
342 I,10163758,Celina,Crown Equipment Corporation,SHR/SH,SH5540-40,02/28/20,10:14:28 PM,EST,91.9,211.8,189.7,22.1,10.4,0.9
365 I,6A325225,Celina,Crown Equipment Corporation,SHR/SH,SHR5540-35,02/28/20,02:16:52 PM,EST,4328.9,43.1,27.3,15.8,10.7,0.5
366 I,6A325226,Celina,Crown Equipment Corporation,SHR/SH,SH5540-40,02/28/20,09:45:12 PM,EST,4699.7,300.2,223.2,77.0,38.5,7.4
207 F,1A478883,Celina,Crown Equipment Corporation,SP,SP3520-30,02/28/20,11:15:49 AM,EST,1095.6,39.1,23.9,15.2,2.0,0.9
211 M,1A507735,Celina,Crown Equipment Corporation,SP,SP3520-30,02/28/20,07:05:18 PM,EST,1643.7,58.6,34.0,24.6,6.6,1.0
230 F,1A491512,Celina,Crown Equipment Corporation,SP,SP3520-30,02/28/20,02:05:12 PM,EST,1076.9,34.7,17.7,16.9,3.8,1.5
311 I,5A509262,Celina,Crown Equipment Corporation,SX,SX3000-30,02/28/20,10:19:10 PM,EST,3390.7,176.5,154.4,22.1,18.1,4.5
353 I,5A501250,Celina,Crown Equipment Corporation,SX,SX3000-30,02/27/20,12:00:12 PM,EST,2473.7,41.8,34.4,7.4,6.5,1.4
356 I,5A502916,Celina,Crown Equipment Corporation,SX,SX3000-30,02/28/20,01:53:18 PM,EST,393.8,31.4,29.4,2.0,1.5,0.6
369 F,10119761,Celina,Crown Equipment Corporation,SX,SX3000-40,02/11/20,11:49:57 AM,EST,5.0,1.4,1.3,0.1,0.1,0.0
425 F,6A263657,Celina,Crown Equipment Corporation,TR,TR3600-200 (Non Can),02/28/20,06:40:11 PM,EST,13428.5,145.0,105.7,39.3,34.6,0.0
409 F,10060815,Celina,Crown Equipment Corporation,TR 4500,TR4500-250,02/28/20,10:31:49 PM,EST,2705.5,314.3,230.6,83.7,90.0,0.0
420 F,10180138,Celina,Crown Equipment Corporation,TR 4500,TR4500-250,02/28/20,10:53:01 PM,EST,191.2,368.9,268.4,100.5,109.2,0.0
421 F,10178379,Celina,Crown Equipment Corporation,TR 4500,TR4500-250,02/29/20,02:10:54 PM,EST,137.0,320.8,249.3,71.4,76.9,0.0
472 F,6A323532,Celina,Crown Equipment Corporation,TR 4500,TR4500-250,02/28/20,06:54:05 PM,EST,1911.1,67.0,46.2,20.9,21.8,0.0
473 F,6A305585,Celina,Crown Equipment Corporation,TR 4500,TR4500-250,02/29/20,02:40:51 PM,EST,4590.9,214.8,163.4,51.4,57.3,0.0
474 F,6A305586,Celina,Crown Equipment Corporation,TR 4500,TR4500-250,02/28/20,10:08:56 PM,EST,3535.2,109.0,78.9,30.1,32.5,0.0
213 F,1A509056,Celina,Crown Equipment Corporation,TSP,TSP7000-33,02/28/20,10:21:51 PM,EST,5916.8,212.3,30.4,181.9,75.2,96.0
236 F,1A378544,Celina,Crown Equipment Corporation,TSP,TSP7000-33,02/29/20,02:47:40 PM,EST,17862.1,257.7,66.6,191.1,73.0,76.3
505 F,9A165233,Celina,Crown Equipment Corporation,WAVE,WAV50-118,02/26/20,10:39:52 AM,EST,496.6,3.6,2.3,1.3,0.8,0.2
511 M,9A135580,Celina,Crown Equipment Corporation,WAVE,WAV50-118,02/28/20,02:17:15 PM,EST,1533.0,18.3,14.1,4.2,1.8,0.4
516 M,9A208491,Celina,Crown Equipment Corporation,WAVE,WAV50-118,02/28/20,01:39:53 PM,EST,700.6,16.6,11.1,5.5,3.5,0.4
528 F,10064196,Celina,Crown Equipment Corporation,WAVE,WAV60-118,02/29/20,08:48:23 AM,EST,458.9,81.1,58.7,22.4,12.2,3.3
907 F,10102761,Celina,Crown Equipment Corporation,WP,WP3030-45,02/28/20,10:01:46 PM,EST,104.4,46.0,39.9,6.1,6.1,0.5
927 O,5A369615,Celina,Crown Equipment Corporation,WP,WP2340-45,02/29/20,06:44:58 AM,EST,2928.6,58.3,40.5,17.8,17.8,1.3
171 O,9A209445,Ft. Loramie,Crown Equipment Corporation,FC,FC4515-50,02/27/20,11:24:49 AM,EST,79.1,1.8,1.1,0.7,0.4,0.1
